Inst ID;L;mu;cvr;f;m;cs/cw;S;costs;LB 95% CI;UB 95% CI;avg short;avg waste
8830;1;4;1,5;0%;6;0,5;10;47,303915;4,72E+01;4,74E+01;15,9%;4,4%
8831;1;4;1,5;0%;6;1;12;71,609341;7,14E+01;7,18E+01;9,8%;8,2%
8832;1;4;1,5;0%;6;2;14;102,784890;1,02E+02;1,03E+02;6,0%;12,7%
8833;1;4;1,5;0%;6;5;17;153,373695;1,53E+02;1,54E+02;3,0%;19,5%
8835;1;4;1,5;0%;10;0,1;9;9,695007;9,66E+00;9,73E+00;19,6%;0,6%
8837;1;4;1,5;0%;10;0,5;12;29,337363;2,92E+01;2,94E+01;9,1%;3,0%
8838;1;4;1,5;0%;10;1;14;44,035508;4,39E+01;4,42E+01;5,2%;5,8%
8839;1;4;1,5;0%;10;2;15;62,128503;6,19E+01;6,24E+01;4,0%;7,4%
8843;1;4;1,5;20%;2;0,2;4;53,892775;5,38E+01;5,40E+01;56,4%;4,8%
8845;1;4;1,5;20%;2;1;8;172,536195;1,72E+02;1,73E+02;28,9%;16,7%
8846;1;4;1,5;20%;2;2;11;261,516415;2,61E+02;2,62E+02;17,5%;26,9%
8847;1;4;1,5;20%;2;5;15;420,723420;4,20E+02;4,22E+02;9,6%;38,9%
8848;1;4;1,5;20%;2;10;18;577,012843;5,75E+02;5,79E+02;6,4%;46,1%
8849;1;4;1,5;20%;3;0,1;5;23,506758;2,34E+01;2,36E+01;46,7%;2,2%
8850;1;4;1,5;20%;3;0,2;6;40,455261;4,04E+01;4,06E+01;38,9%;3,7%
8851;1;4;1,5;20%;3;0,5;8;77,801202;7,76E+01;7,80E+01;26,3%;7,9%
8852;1;4;1,5;20%;3;1;10;120,414286;1,20E+02;1,21E+02;17,5%;13,3%
8854;1;4;1,5;20%;3;5;15;271,542720;2,71E+02;2,72E+02;6,4%;27,8%
8856;1;4;1,5;20%;4;0,1;6;18,880625;1,88E+01;1,89E+01;38,4%;1,4%
8857;1;4;1,5;20%;4;0,2;7;32,042047;3,20E+01;3,21E+01;31,4%;2,5%
8858;1;4;1,5;20%;4;0,5;9;60,098592;5,99E+01;6,03E+01;20,4%;5,7%
8859;1;4;1,5;20%;4;1;11;91,293681;9,10E+01;9,15E+01;13,0%;10,1%
8861;1;4;1,5;20%;4;5;16;197,921497;1,97E+02;1,99E+02;4,2%;23,0%
8862;1;4;1,5;20%;4;10;19;256,722184;2,56E+02;2,58E+02;2,2%;30,2%
8863;1;4;1,5;20%;5;0,1;7;15,464911;1,54E+01;1,55E+01;31,1%;1,1%
8864;1;4;1,5;20%;5;0,2;8;25,943544;2,59E+01;2,60E+01;25,0%;1,9%
8865;1;4;1,5;20%;5;0,5;10;47,798317;4,77E+01;4,79E+01;15,8%;4,6%
8866;1;4;1,5;20%;5;1;12;71,897665;7,17E+01;7,21E+01;9,7%;8,4%
8867;1;4;1,5;20%;5;2;14;102,665522;1,02E+02;1,03E+02;5,9%;12,9%
8868;1;4;1,5;20%;5;5;17;152,519437;1,52E+02;1,53E+02;2,8%;20,0%
8869;1;4;1,5;20%;5;10;19;195,937294;1,95E+02;1,97E+02;1,7%;24,5%
8870;1;4;1,5;20%;6;0,1;8;12,901010;1,29E+01;1,29E+01;24,8%;1,0%
8871;1;4;1,5;20%;6;0,2;9;21,359670;2,13E+01;2,14E+01;19,7%;1,7%
8872;1;4;1,5;20%;6;0,5;11;38,993166;3,89E+01;3,91E+01;12,0%;4,1%
8873;1;4;1,5;20%;6;1;13;58,489011;5,83E+01;5,87E+01;7,2%;7,4%
8875;1;4;1,5;20%;6;5;17;121,869643;1,21E+02;1,22E+02;2,5%;15,7%
8876;1;4;1,5;20%;6;10;19;156,017926;1,55E+02;1,57E+02;1,5%;19,9%
8878;1;4;1,5;20%;10;0,2;12;11,094876;1,10E+01;1,12E+01;8,8%;1,1%
8880;1;4;1,5;20%;10;1;15;28,954876;2,88E+01;2,91E+01;3,6%;3,6%
8882;1;4;1,5;20%;10;5;19;59,463462;5,91E+01;5,98E+01;1,0%;9,0%
8884;1;4;1,5;50%;2;0,1;3;29,954945;2,99E+01;3,00E+01;66,0%;2,6%
8887;1;4;1,5;50%;2;1;9;158,854602;1,58E+02;1,59E+02;23,2%;17,8%
8888;1;4;1,5;50%;2;2;11;233,766140;2,33E+02;2,34E+02;15,9%;24,1%
8889;1;4;1,5;50%;2;5;15;359,819231;3,59E+02;3,61E+02;7,6%;36,0%
8890;1;4;1,5;50%;2;10;18;476,804808;4,75E+02;4,79E+02;4,5%;43,6%
8891;1;4;1,5;50%;3;0,1;5;22,314121;2,23E+01;2,24E+01;46,7%;1,7%
8893;1;4;1,5;50%;3;0,5;9;69,320845;6,91E+01;6,95E+01;20,8%;8,1%
8894;1;4;1,5;50%;3;1;11;104,371360;1,04E+02;1,05E+02;13,2%;12,9%
8895;1;4;1,5;50%;3;2;13;148,448558;1,48E+02;1,49E+02;8,3%;18,3%
8898;1;4;1,5;50%;4;0,1;7;16,658922;1,66E+01;1,67E+01;31,2%;1,5%
8899;1;4;1,5;50%;4;0,2;8;27,454148;2,74E+01;2,75E+01;25,1%;2,4%
8900;1;4;1,5;50%;4;0,5;10;49,402610;4,92E+01;4,96E+01;15,7%;5,1%
8901;1;4;1,5;50%;4;1;12;72,626099;7,24E+01;7,29E+01;9,5%;8,7%
8902;1;4;1,5;50%;4;2;14;101,927541;1,02E+02;1,02E+02;5,6%;13,2%
8903;1;4;1,5;50%;4;5;17;148,773489;1,48E+02;1,49E+02;2,5%;20,3%
8904;1;4;1,5;50%;4;10;19;188,499588;1,88E+02;1,89E+02;1,4%;25,1%
8905;1;4;1,5;50%;5;0,1;8;12,750254;1,27E+01;1,28E+01;24,9%;0,9%
8908;1;4;1,5;50%;5;1;13;52,344574;5,21E+01;5,26E+01;6,9%;6,3%
8909;1;4;1,5;50%;5;2;15;72,846841;7,26E+01;7,31E+01;3,8%;9,9%
8910;1;4;1,5;50%;5;5;17;105,356593;1,05E+02;1,06E+02;2,1%;13,9%
8911;1;4;1,5;50%;5;10;19;132,954258;1,32E+02;1,34E+02;1,1%;18,2%
8912;1;4;1,5;50%;6;0,1;9;9,841367;9,79E+00;9,89E+00;19,5%;0,6%
8913;1;4;1,5;50%;6;0,2;11;15,317967;1,52E+01;1,54E+01;11,7%;1,7%
8914;1;4;1,5;50%;6;0,5;12;26,899210;2,68E+01;2,70E+01;8,8%;2,5%
8915;1;4;1,5;50%;6;1;14;38,364835;3,82E+01;3,85E+01;4,9%;4,7%
8916;1;4;1,5;50%;6;2;16;53,224382;5,30E+01;5,35E+01;2,6%;7,6%
8917;1;4;1,5;50%;6;5;18;76,580632;7,62E+01;7,70E+01;1,4%;11,1%
8918;1;4;1,5;50%;6;10;20;96,828091;9,62E+01;9,74E+01;0,7%;14,8%
8919;1;4;1,5;50%;10;0,1;14;3,262321;3,23E+00;3,30E+00;4,7%;0,4%
8920;1;4;1,5;50%;10;0,2;15;4,973173;4,92E+00;5,02E+00;3,4%;0,6%
8921;1;4;1,5;50%;10;0,5;16;8,324245;8,25E+00;8,40E+00;2,4%;0,9%
8923;1;4;1,5;50%;10;2;19;16,328091;1,62E+01;1,65E+01;0,8%;2,4%
8924;1;4;1,5;50%;10;5;21;23,915110;2,37E+01;2,41E+01;0,4%;4,0%
8925;1;4;1,5;50%;10;10;22;30,370330;3,00E+01;3,07E+01;0,2%;4,9%
8926;1;4;1,5;80%;2;0,1;4;28,602486;2,85E+01;2,87E+01;56,0%;3,4%
8927;1;4;1,5;80%;2;0,2;5;49,004918;4,89E+01;4,91E+01;47,2%;5,1%
8930;1;4;1,5;80%;2;2;12;199,285783;1,99E+02;2,00E+02;11,3%;23,6%
8933;1;4;1,5;80%;3;0,1;6;19,820886;1,98E+01;1,99E+01;38,4%;1,8%
8934;1;4;1,5;80%;3;0,2;8;32,520371;3,24E+01;3,26E+01;25,2%;4,0%
8936;1;4;1,5;80%;3;1;12;85,092308;8,48E+01;8,54E+01;9,6%;11,5%
8937;1;4;1,5;80%;3;2;13;118,244574;1,18E+02;1,19E+02;7,3%;13,9%
8938;1;4;1,5;80%;3;5;16;170,178915;1,70E+02;1,71E+02;3,2%;21,5%
8939;1;4;1,5;80%;3;10;18;215,009066;2,14E+02;2,16E+02;1,8%;26,6%
8940;1;4;1,5;80%;4;0,1;8;13,507466;1,34E+01;1,36E+01;24,8%;1,2%
8941;1;4;1,5;80%;4;0,2;10;21,565110;2,15E+01;2,17E+01;15,3%;2,7%
8942;1;4;1,5;80%;4;0,5;11;37,334581;3,72E+01;3,75E+01;11,8%;3,8%
8943;1;4;1,5;80%;4;1;13;53,341896;5,31E+01;5,36E+01;6,8%;6,6%
8944;1;4;1,5;80%;4;2;15;73,610989;7,33E+01;7,39E+01;3,7%;10,2%
8946;1;4;1,5;80%;4;10;19;133,533448;1,33E+02;1,34E+02;1,1%;18,8%
8948;1;4;1,5;80%;5;0,2;11;14,188407;1,41E+01;1,43E+01;11,6%;1,4%
8949;1;4;1,5;80%;5;0,5;13;23,997047;2,39E+01;2,41E+01;6,5%;2,8%
8950;1;4;1,5;80%;5;1;15;34,592376;3,44E+01;3,48E+01;3,5%;5,0%
8952;1;4;1,5;80%;5;5;18;67,927679;6,75E+01;6,84E+01;1,3%;9,6%
8953;1;4;1,5;80%;5;10;20;86,063049;8,55E+01;8,66E+01;0,6%;13,1%
8955;1;4;1,5;80%;6;0,2;13;9,324313;9,25E+00;9,40E+00;6,5%;1,1%
8956;1;4;1,5;80%;6;0,5;15;15,798249;1,57E+01;1,59E+01;3,5%;2,3%
8957;1;4;1,5;80%;6;1;16;22,181113;2,20E+01;2,23E+01;2,5%;3,0%
8958;1;4;1,5;80%;6;2;17;30,463805;3,02E+01;3,07E+01;1,8%;4,0%
8961;1;4;1,5;80%;10;0,1;17;1,104299;1,08E+00;1,13E+00;1,7%;0,1%
8963;1;4;1,5;80%;10;0,5;19;2,695707;2,65E+00;2,74E+00;0,8%;0,3%
8965;1;4;1,5;80%;10;2;21;5,278915;5,18E+00;5,38E+00;0,4%;0,6%
8966;1;4;1,5;80%;10;5;24;7,930701;7,79E+00;8,07E+00;0,1%;1,4%
8968;1;4;1,5;100%;2;0,1;4;27,546580;2,75E+01;2,76E+01;55,9%;2,9%
8969;1;4;1,5;100%;2;0,2;6;46,392555;4,63E+01;4,65E+01;39,0%;5,9%
8970;1;4;1,5;100%;2;0,5;8;85,015041;8,48E+01;8,53E+01;26,0%;10,0%
8971;1;4;1,5;100%;2;1;10;126,062294;1,26E+02;1,26E+02;16,6%;15,2%
8972;1;4;1,5;100%;2;2;12;176,527816;1,76E+02;1,77E+02;10,2%;20,9%
8975;1;4;1,5;100%;3;0,1;7;17,731387;1,77E+01;1,78E+01;31,2%;1,9%
8976;1;4;1,5;100%;3;0,2;8;28,542816;2,84E+01;2,87E+01;25,0%;2,8%
8977;1;4;1,5;100%;3;0,5;10;49,816827;4,96E+01;5,00E+01;15,5%;5,3%
8979;1;4;1,5;100%;3;2;14;98,369162;9,80E+01;9,88E+01;5,2%;13,1%
8983;1;4;1,5;100%;4;0,2;10;17,462720;1,74E+01;1,76E+01;15,2%;1,5%
8984;1;4;1,5;100%;4;0,5;13;29,586504;2,94E+01;2,98E+01;6,6%;4,2%
8985;1;4;1,5;100%;4;1;14;41,582143;4,13E+01;4,18E+01;4,9%;5,5%
8986;1;4;1,5;100%;4;2;15;57,312019;5,70E+01;5,77E+01;3,5%;7,0%
8987;1;4;1,5;100%;4;5;18;81,663462;8,12E+01;8,21E+01;1,3%;12,4%
8991;1;4;1,5;100%;5;0,5;14;17,211504;1,71E+01;1,73E+01;4,8%;2,0%
8992;1;4;1,5;100%;5;1;15;24,590453;2,44E+01;2,48E+01;3,4%;2,7%
8993;1;4;1,5;100%;5;2;17;33,312912;3,31E+01;3,36E+01;1,7%;4,7%
8994;1;4;1,5;100%;5;5;19;48,050687;4,77E+01;4,84E+01;0,8%;7,3%
8995;1;4;1,5;100%;5;10;20;61,424725;6,09E+01;6,20E+01;0,6%;8,8%
8996;1;4;1,5;100%;6;0,1;13;4,061621;4,02E+00;4,10E+00;6,5%;0,4%
8997;1;4;1,5;100%;6;0,2;14;6,131896;6,07E+00;6,19E+00;4,7%;0,6%
8999;1;4;1,5;100%;6;1;17;14,202885;1,41E+01;1,43E+01;1,7%;1,8%
9000;1;4;1,5;100%;6;2;18;19,567788;1,94E+01;1,98E+01;1,2%;2,5%
9002;1;4;1,5;100%;6;10;22;36,725206;3,64E+01;3,71E+01;0,3%;6,3%
9006;1;4;1,5;100%;10;1;23;1,452266;1,41E+00;1,49E+00;0,2%;0,2%
9007;1;4;1,5;100%;10;2;24;2,015934;1,96E+00;2,07E+00;0,1%;0,3%
9010;1;4;2;0%;2;0,1;2;36,212074;3,61E+01;3,63E+01;78,6%;5,3%
9011;1;4;2;0%;2;0,2;3;66,374437;6,63E+01;6,65E+01;69,5%;8,2%
9012;1;4;2;0%;2;0,5;5;139,493716;1,39E+02;1,40E+02;54,2%;14,6%
9013;1;4;2;0%;2;1;8;231,186813;2,31E+02;2,32E+02;37,6%;24,5%
9014;1;4;2;0%;2;2;11;361,285440;3,60E+02;3,62E+02;26,7%;33,6%
9015;1;4;2;0%;2;5;16;602,460783;6,01E+02;6,04E+02;15,9%;45,8%
9016;1;4;2;0%;2;10;22;845,984203;8,43E+02;8,49E+02;9,5%;56,4%
9017;1;4;2;0%;6;0,1;6;20,405989;2,04E+01;2,05E+01;44,4%;1,2%
9020;1;4;2;0%;6;1;13;101,048420;1,01E+02;1,01E+02;14,4%;11,3%
9021;1;4;2;0%;6;2;16;146,544643;1,46E+02;1,47E+02;8,8%;17,4%
9023;1;4;2;0%;6;10;25;285,868407;2,85E+02;2,87E+02;2,1%;33,8%
9024;1;4;2;0%;10;0,1;9;13,583688;1,35E+01;1,36E+01;27,2%;0,9%
9026;1;4;2;0%;10;0,5;13;42,308173;4,22E+01;4,25E+01;13,4%;4,3%
9027;1;4;2;0%;10;1;15;63,792376;6,35E+01;6,40E+01;9,3%;6,9%
9028;1;4;2;0%;10;2;18;90,696085;9,03E+01;9,11E+01;5,3%;11,3%
9029;1;4;2;0%;10;5;22;133,378228;1,33E+02;1,34E+02;2,5%;17,5%
9030;1;4;2;0%;10;10;25;169,525755;1,69E+02;1,71E+02;1,5%;21,9%
9031;1;4;2;20%;2;0,1;2;35,010130;3,49E+01;3,51E+01;78,1%;4,2%
9032;1;4;2;20%;2;0,2;3;63,956676;6,38E+01;6,41E+01;68,8%;6,8%
9033;1;4;2;20%;2;0,5;5;133,847459;1,34E+02;1,34E+02;53,1%;12,9%
9034;1;4;2;20%;2;1;8;220,575549;2,20E+02;2,21E+02;36,4%;22,9%
9035;1;4;2;20%;2;2;11;343,769299;3,43E+02;3,45E+02;25,4%;32,1%
9036;1;4;2;20%;2;5;16;569,025275;5,67E+02;5,71E+02;14,7%;44,6%
9038;1;4;2;20%;3;0,1;4;29,216566;2,91E+01;2,93E+01;59,4%;3,3%
9039;1;4;2;20%;3;0,2;5;51,557280;5,14E+01;5,17E+01;51,6%;5,1%
9040;1;4;2;20%;3;0,5;7;103,416552;1,03E+02;1,04E+02;38,8%;9,6%
9041;1;4;2;20%;3;1;10;164,526580;1,64E+02;1,65E+02;25,3%;17,5%
9042;1;4;2;20%;3;2;13;247,546085;2,47E+02;2,48E+02;16,7%;25,6%
9045;1;4;2;20%;4;0,1;5;24,527995;2,45E+01;2,46E+01;51,1%;2,1%
9046;1;4;2;20%;4;0,2;6;42,846813;4,27E+01;4,30E+01;44,1%;3,3%
9048;1;4;2;20%;4;1;11;130,294162;1,30E+02;1,31E+02;20,6%;13,2%
9049;1;4;2;20%;4;2;14;192,606044;1,92E+02;1,93E+02;13,0%;20,3%
9050;1;4;2;20%;4;5;19;296,065385;2,95E+02;2,97E+02;6,2%;31,4%
9051;1;4;2;20%;4;10;23;388,810852;3,87E+02;3,90E+02;3,6%;38,9%
9052;1;4;2;20%;5;0,1;6;20,959444;2,09E+01;2,10E+01;43,8%;1,5%
9053;1;4;2;20%;5;0,2;8;35,997005;3,59E+01;3,61E+01;32,1%;3,7%
9054;1;4;2;20%;5;0,5;10;68,910817;6,87E+01;6,91E+01;23,3%;6,8%
9057;1;4;2;20%;5;5;20;235,769093;2,35E+02;2,37E+02;4,7%;27,2%
9058;1;4;2;20%;5;10;24;306,221909;3,05E+02;3,08E+02;2,6%;34,4%
9059;1;4;2;20%;6;0,1;7;18,132995;1,81E+01;1,82E+01;37,3%;1,3%
9061;1;4;2;20%;6;0,5;11;58,266861;5,81E+01;5,85E+01;19,4%;5,7%
9063;1;4;2;20%;6;2;16;129,437637;1,29E+02;1,30E+02;8,3%;14,7%
9064;1;4;2;20%;6;5;21;194,399931;1,94E+02;1,95E+02;3,6%;24,1%
9065;1;4;2;20%;6;10;24;250,281456;2,49E+02;2,52E+02;2,2%;29,4%
9066;1;4;2;20%;10;0,1;10;11,016071;1,10E+01;1,11E+01;22,4%;0,7%
9067;1;4;2;20%;10;0,2;12;18,176113;1,81E+01;1,83E+01;15,7%;1,6%
9069;1;4;2;20%;10;1;16;50,503846;5,03E+01;5,07E+01;7,5%;5,3%
9071;1;4;2;20%;10;5;23;106,584066;1,06E+02;1,07E+02;2,0%;14,7%
9072;1;4;2;20%;10;10;26;135,568544;1,35E+02;1,36E+02;1,1%;18,9%
9073;1;4;2;50%;2;0,1;2;34,163880;3,41E+01;3,42E+01;77,8%;3,4%
9074;1;4;2;50%;2;0,2;3;61,876016;6,18E+01;6,20E+01;68,1%;5,5%
9075;1;4;2;50%;2;0,5;6;126,415316;1,26E+02;1,27E+02;45,4%;14,1%
9076;1;4;2;50%;2;1;8;205,261813;2,05E+02;2,06E+02;34,7%;20,4%
9077;1;4;2;50%;2;2;11;315,061058;3,14E+02;3,16E+02;23,4%;29,5%
9078;1;4;2;50%;2;5;16;510,022734;5,08E+02;5,12E+02;12,7%;42,4%
9080;1;4;2;50%;6;0,1;9;15,305110;1,52E+01;1,54E+01;26,2%;1,6%
9081;1;4;2;50%;6;0,2;10;25,212912;2,51E+01;2,53E+01;22,1%;2,4%
9082;1;4;2;50%;6;0,5;12;46,775343;4,66E+01;4,70E+01;15,6%;4,4%
9083;1;4;2;50%;6;1;15;70,956868;7,07E+01;7,13E+01;9,3%;8,6%
9084;1;4;2;50%;6;2;17;102,199863;1,02E+02;1,03E+02;6,5%;11,8%
9086;1;4;2;50%;6;10;25;199,422596;1,98E+02;2,01E+02;1,6%;25,5%
9088;1;4;2;50%;10;0,2;14;11,915618;1,18E+01;1,20E+01;10,6%;1,0%
9089;1;4;2;50%;10;0,5;17;21,470913;2,13E+01;2,16E+01;6,0%;2,4%
9090;1;4;2;50%;10;1;19;32,048352;3,18E+01;3,23E+01;4,1%;3,9%
9091;1;4;2;50%;10;2;21;45,861401;4,55E+01;4,62E+01;2,8%;5,7%
9092;1;4;2;50%;10;5;25;69,183448;6,87E+01;6,97E+01;1,3%;10,0%
9093;1;4;2;50%;10;10;27;89,467582;8,86E+01;9,03E+01;0,8%;12,3%
9094;1;4;2;80%;2;0,1;2;34,681504;3,46E+01;3,47E+01;78,1%;3,8%
9095;1;4;2;80%;2;0,2;4;62,354574;6,22E+01;6,25E+01;60,0%;8,3%
9096;1;4;2;80%;2;0,5;6;125,161058;1,25E+02;1,25E+02;45,7%;13,5%
9097;1;4;2;80%;2;1;9;197,770810;1,97E+02;1,98E+02;30,0%;21,8%
9098;1;4;2;80%;2;2;12;292,658929;2,92E+02;2,93E+02;19,4%;29,9%
9101;1;4;2;80%;3;0,1;4;27,661896;2,76E+01;2,77E+01;59,2%;2,4%
9102;1;4;2;80%;3;0,2;6;47,209354;4,71E+01;4,73E+01;44,2%;5,1%
9103;1;4;2;80%;3;0,5;9;89,625584;8,94E+01;8,99E+01;27,9%;10,5%
9104;1;4;2;80%;3;1;11;136,435440;1,36E+02;1,37E+02;20,2%;14,9%
9105;1;4;2;80%;3;2;14;195,755357;1,95E+02;1,96E+02;12,4%;21,7%
9106;1;4;2;80%;3;5;19;290,870673;2,90E+02;2,92E+02;5,3%;32,8%
9107;1;4;2;80%;3;10;22;372,644162;3,71E+02;3,74E+02;3,2%;38,8%
9108;1;4;2;80%;4;0,1;6;21,603709;2,15E+01;2,17E+01;43,8%;1,8%
9110;1;4;2;80%;4;0,5;11;65,533723;6,53E+01;6,58E+01;19,3%;7,7%
9111;1;4;2;80%;4;1;13;97,602953;9,72E+01;9,80E+01;13,7%;11,1%
9112;1;4;2;80%;4;2;16;137,910302;1,37E+02;1,38E+02;8,0%;16,8%
9114;1;4;2;80%;4;10;23;257,940797;2,57E+02;2,59E+02;2,2%;30,5%
9115;1;4;2;80%;5;0,1;8;16,760783;1,67E+01;1,68E+01;31,7%;1,5%
9117;1;4;2;80%;5;0,5;13;48,767445;4,86E+01;4,90E+01;13,2%;6,1%
9118;1;4;2;80%;5;1;15;71,438187;7,11E+01;7,18E+01;9,1%;8,8%
9119;1;4;2;80%;5;2;17;100,461813;1,00E+02;1,01E+02;6,2%;11,9%
9120;1;4;2;80%;5;5;21;146,527060;1,46E+02;1,47E+02;2,9%;18,8%
9121;1;4;2;80%;5;10;24;186,376236;1,85E+02;1,87E+02;1,6%;24,0%
9123;1;4;2;80%;6;0,2;11;20,879231;2,08E+01;2,10E+01;18,8%;1,8%
9124;1;4;2;80%;6;0,5;15;36,838874;3,67E+01;3,70E+01;8,9%;5,0%
9126;1;4;2;80%;6;2;19;74,107898;7,37E+01;7,45E+01;4,0%;9,9%
9127;1;4;2;80%;6;5;22;108,200962;1,08E+02;1,09E+02;2,2%;14,2%
9128;1;4;2;80%;6;10;25;137,558516;1,37E+02;1,39E+02;1,1%;18,9%
9129;1;4;2;80%;10;0,1;16;4,490426;4,44E+00;4,54E+00;7,1%;0,4%
9130;1;4;2;80%;10;0,2;18;6,981071;6,91E+00;7,06E+00;4,7%;0,8%
9131;1;4;2;80%;10;0,5;19;11,930701;1,18E+01;1,20E+01;3,8%;1,1%
9132;1;4;2;80%;10;1;21;17,110783;1,69E+01;1,73E+01;2,5%;1,8%
9134;1;4;2;80%;10;5;27;35,118132;3,47E+01;3,55E+01;0,6%;5,4%
9135;1;4;2;80%;10;10;28;45,694437;4,51E+01;4,63E+01;0,5%;6,2%
9136;1;4;2;100%;2;0,1;2;35,396786;3,53E+01;3,55E+01;78,5%;4,5%
9137;1;4;2;100%;2;0,2;4;62,858310;6,27E+01;6,30E+01;60,5%;8,4%
9138;1;4;2;100%;2;0,5;7;123,411332;1,23E+02;1,24E+02;39,9%;15,4%
9139;1;4;2;100%;2;1;9;190,769712;1,90E+02;1,91E+02;29,7%;20,4%
9141;1;4;2;100%;2;5;17;406,134821;4,05E+02;4,07E+02;8,2%;39,8%
9142;1;4;2;100%;2;10;21;514,499519;5,13E+02;5,16E+02;4,1%;47,7%
9143;1;4;2;100%;6;0,1;12;11,116030;1,10E+01;1,12E+01;15,8%;1,4%
9144;1;4;2;100%;6;0,2;13;17,047706;1,69E+01;1,72E+01;13,0%;1,9%
9145;1;4;2;100%;6;0,5;16;29,155666;2,90E+01;2,93E+01;7,1%;3,9%
9146;1;4;2;100%;6;1;17;41,803709;4,15E+01;4,21E+01;5,8%;4,7%
9147;1;4;2;100%;6;2;20;57,272665;5,69E+01;5,76E+01;3,0%;7,9%
9148;1;4;2;100%;6;5;23;82,745467;8,22E+01;8,33E+01;1,5%;11,7%
9149;1;4;2;100%;6;10;26;105,246154;1,04E+02;1,06E+02;0,8%;15,9%
9151;1;4;2;100%;10;0,2;19;4,390041;4,33E+00;4,45E+00;3,7%;0,4%
9152;1;4;2;100%;10;0,5;22;7,145501;7,05E+00;7,24E+00;1,8%;0,9%
9153;1;4;2;100%;10;1;23;10,256593;1,01E+01;1,04E+01;1,5%;1,1%
9154;1;4;2;100%;10;2;25;14,104052;1,39E+01;1,43E+01;0,9%;1,7%
9155;1;4;2;100%;10;5;28;20,655563;2,04E+01;2,10E+01;0,4%;3,0%
9156;1;4;2;100%;10;10;30;26,850618;2,64E+01;2,73E+01;0,2%;4,2%
9157;1;6;0,5;0%;2;0,1;10;16,730357;1,67E+01;1,68E+01;19,2%;1,1%
9158;1;6;0,5;0%;2;0,2;10;28,277816;2,82E+01;2,83E+01;19,2%;1,1%
9159;1;6;0,5;0%;2;0,5;11;52,977266;5,29E+01;5,31E+01;13,4%;2,4%
9160;1;6;0,5;0%;2;1;12;79,954464;7,98E+01;8,01E+01;8,9%;4,6%
9161;1;6;0,5;0%;2;2;13;117,128365;1,17E+02;1,17E+02;5,9%;7,6%
9162;1;6;0,5;0%;2;5;15;187,358448;1,87E+02;1,88E+02;2,9%;14,8%
9163;1;6;0,5;0%;2;10;16;261,759959;2,61E+02;2,63E+02;2,2%;18,4%
9164;1;6;0,5;0%;6;0,1;12;5,303331;5,28E+00;5,32E+00;7,0%;0,2%
9166;1;6;0,5;0%;6;0,5;13;14,934135;1,49E+01;1,50E+01;3,3%;0,8%
9167;1;6;0,5;0%;6;1;14;21,587912;2,15E+01;2,17E+01;1,3%;2,2%
9170;1;6;0,5;0%;6;10;16;56,030426;5,58E+01;5,63E+01;0,2%;6,5%
9171;1;6;0,5;0%;10;0,1;13;2,841126;2,82E+00;2,86E+00;3,2%;0,2%
9172;1;6;0,5;0%;10;0,2;13;4,739327;4,72E+00;4,76E+00;3,2%;0,2%
9174;1;6;0,5;0%;10;1;14;11,218338;1,12E+01;1,13E+01;1,1%;0,8%
9175;1;6;0,5;0%;10;2;15;15,890728;1,58E+01;1,59E+01;0,3%;2,0%
9178;1;6;0,5;20%;2;0,1;10;14,031216;1,40E+01;1,41E+01;18,9%;0,5%
9181;1;6;0,5;20%;2;1;13;61,113462;6,09E+01;6,13E+01;4,9%;5,3%
9182;1;6;0,5;20%;2;2;14;88,516346;8,83E+01;8,88E+01;3,0%;8,3%
9183;1;6;0,5;20%;2;5;15;135,552404;1,35E+02;1,36E+02;1,9%;11,8%
9184;1;6;0,5;20%;2;10;16;184,943475;1,84E+02;1,86E+02;1,3%;15,3%
9185;1;6;0,5;20%;3;0,1;12;7,090144;7,06E+00;7,12E+00;7,0%;0,5%
9188;1;6;0,5;20%;3;1;14;28,031731;2,79E+01;2,81E+01;1,5%;3,1%
9189;1;6;0,5;20%;3;2;14;37,083379;3,69E+01;3,72E+01;1,5%;3,1%
9190;1;6;0,5;20%;3;5;15;54,415522;5,42E+01;5,46E+01;0,7%;5,5%
9191;1;6;0,5;20%;3;10;15;73,946085;7,35E+01;7,44E+01;0,7%;5,5%
9193;1;6;0,5;20%;4;0,2;13;5,813365;5,78E+00;5,85E+00;3,2%;0,3%
9194;1;6;0,5;20%;4;0,5;14;9,783723;9,73E+00;9,84E+00;1,2%;1,0%
9197;1;6;0,5;20%;4;5;15;26,096291;2,59E+01;2,63E+01;0,4%;2,4%
9198;1;6;0,5;20%;4;10;16;35,141346;3,50E+01;3,53E+01;0,1%;4,3%
9200;1;6;0,5;20%;5;0,2;14;2,918146;2,89E+00;2,94E+00;1,1%;0,3%
9201;1;6;0,5;20%;5;0,5;14;4,900309;4,86E+00;4,94E+00;1,1%;0,3%
9202;1;6;0,5;20%;5;1;15;6,827679;6,78E+00;6,88E+00;0,3%;0,9%
9203;1;6;0,5;20%;5;2;15;8,506662;8,44E+00;8,57E+00;0,3%;0,9%
9204;1;6;0,5;20%;5;5;15;13,543613;1,34E+01;1,37E+01;0,3%;0,9%
9208;1;6;0,5;20%;6;0,5;15;2,204018;2,18E+00;2,23E+00;0,3%;0,2%
9209;1;6;0,5;20%;6;1;15;2,956937;2,92E+00;2,99E+00;0,3%;0,2%
